order_id,item_id,shelf_location_x,shelf_location_y,zone,item_type,priority,quantity,order_timestamp
ORD_0092,seasonal_garden_7_4,7,4,seasonal,garden,1,3,2025-07-09 05:23:39.026114
ORD_0093,apparel_women_2_2,2,2,apparel,women,1,3,2025-07-09 18:40:39.026234
ORD_0093,essentials_cleaning_7_9,7,9,essentials,cleaning,3,3,2025-07-10 00:47:39.026256
ORD_0093,apparel_accessories_2_4,2,4,apparel,accessories,2,2,2025-07-09 18:47:39.026324
ORD_0093,apparel_men_1_5,1,5,apparel,men,3,3,2025-07-09 21:51:39.026445
ORD_0093,home_decor_13_2,13,2,home,decor,1,1,2025-07-09 16:52:39.026543
ORD_0094,apparel_men_2_5,2,5,apparel,men,1,3,2025-07-09 08:51:39.026938
ORD_0094,apparel_men_1_3,1,3,apparel,men,3,1,2025-07-09 13:36:39.026992
ORD_0095,home_decor_14_1,14,1,home,decor,3,2,2025-07-09 05:02:39.027206
ORD_0095,seasonal_garden_9_1,9,1,seasonal,garden,2,3,2025-07-09 07:10:39.027268
ORD_0096,seasonal_outdoor_8_1,8,1,seasonal,outdoor,1,2,2025-07-09 10:54:39.027418
ORD_0096,home_furniture_11_1,11,1,home,furniture,3,3,2025-07-09 05:50:39.027447
ORD_0096,home_furniture_13_5,13,5,home,furniture,2,3,2025-07-09 16:08:39.027467
ORD_0096,apparel_women_1_4,1,4,apparel,women,1,2,2025-07-09 19:50:39.027486
ORD_0096,apparel_women_2_3,2,3,apparel,women,2,2,2025-07-09 20:22:39.027505
ORD_0097,apparel_accessories_3_2,3,2,apparel,accessories,3,1,2025-07-09 06:54:39.027623
ORD_0097,apparel_men_2_2,2,2,apparel,men,3,3,2025-07-09 07:20:39.027645
ORD_0098,essentials_beauty_9_9,9,9,essentials,beauty,1,2,2025-07-09 14:02:39.027753
ORD_0098,apparel_men_2_6,2,6,apparel,men,3,3,2025-07-09 16:11:39.027772
ORD_0098,home_furniture_13_2,13,2,home,furniture,1,3,2025-07-09 04:26:39.027791
ORD_0098,home_bath_14_6,14,6,home,bath,2,3,2025-07-09 12:29:39.027810
ORD_0098,essentials_cleaning_6_8,6,8,essentials,cleaning,3,1,2025-07-09 22:44:39.027828
ORD_0099,home_bath_11_4,11,4,home,bath,3,1,2025-07-09 22:26:39.027935
ORD_0099,essentials_beauty_9_8,9,8,essentials,beauty,2,3,2025-07-10 00:22:39.027956
ORD_0099,essentials_beauty_9_7,9,7,essentials,beauty,1,2,2025-07-09 21:40:39.027975
ORD_0100,essentials_cleaning_6_7,6,7,essentials,cleaning,2,1,2025-07-09 13:04:39.028082
ORD_0100,seasonal_outdoor_9_3,9,3,seasonal,outdoor,1,1,2025-07-09 17:23:39.028102
ORD_0100,apparel_kids_1_1,1,1,apparel,kids,2,1,2025-07-09 05:37:39.028123
ORD_0101,apparel_kids_3_3,3,3,apparel,kids,1,3,2025-07-09 11:24:39.028239
ORD_0101,apparel_men_3_1,3,1,apparel,men,1,3,2025-07-09 12:42:39.028308
ORD_0101,apparel_accessories_3_3,3,3,apparel,accessories,1,1,2025-07-09 20:21:39.028336
ORD_0102,home_furniture_12_2,12,2,home,furniture,3,3,2025-07-09 18:05:39.028488
ORD_0103,apparel_men_2_5,2,5,apparel,men,1,3,2025-07-09 23:38:39.028794
ORD_0103,essentials_cleaning_6_8,6,8,essentials,cleaning,3,3,2025-07-09 03:59:39.028836
ORD_0103,home_kitchen_11_3,11,3,home,kitchen,3,2,2025-07-09 10:20:39.028860
ORD_0104,essentials_cleaning_6_6,6,6,essentials,cleaning,1,2,2025-07-09 05:10:39.028981
ORD_0105,seasonal_outdoor_9_4,9,4,seasonal,outdoor,2,3,2025-07-09 02:46:39.029093
ORD_0106,seasonal_holiday_7_1,7,1,seasonal,holiday,1,1,2025-07-09 07:58:39.029216
ORD_0106,seasonal_garden_7_1,7,1,seasonal,garden,3,3,2025-07-09 04:47:39.029243
ORD_0106,home_bath_13_4,13,4,home,bath,1,1,2025-07-09 15:59:39.029284
ORD_0106,seasonal_garden_8_3,8,3,seasonal,garden,2,3,2025-07-09 17:23:39.029305
ORD_0107,home_bath_14_5,14,5,home,bath,2,1,2025-07-09 23:39:39.029431
ORD_0107,home_decor_12_1,12,1,home,decor,2,2,2025-07-10 00:12:39.029459
ORD_0107,home_decor_12_3,12,3,home,decor,1,2,2025-07-09 07:40:39.029481
ORD_0107,apparel_women_1_6,1,6,apparel,women,1,2,2025-07-09 03:55:39.029501
ORD_0107,home_decor_14_6,14,6,home,decor,2,3,2025-07-09 22:35:39.029522
ORD_0108,seasonal_garden_7_2,7,2,seasonal,garden,1,3,2025-07-09 16:49:39.029625
ORD_0108,apparel_accessories_3_3,3,3,apparel,accessories,1,2,2025-07-09 05:03:39.029641
ORD_0108,home_kitchen_14_2,14,2,home,kitchen,2,1,2025-07-09 11:54:39.029654
ORD_0109,seasonal_holiday_8_1,8,1,seasonal,holiday,1,1,2025-07-10 02:21:39.029755
ORD_0109,apparel_women_2_6,2,6,apparel,women,3,3,2025-07-09 19:08:39.029785
ORD_0109,home_kitchen_13_5,13,5,home,kitchen,2,2,2025-07-09 12:19:39.029808
ORD_0109,home_decor_14_3,14,3,home,decor,2,2,2025-07-09 08:29:39.029829
ORD_0110,seasonal_holiday_7_3,7,3,seasonal,holiday,3,1,2025-07-09 04:29:39.029958
ORD_0111,apparel_men_2_4,2,4,apparel,men,3,1,2025-07-09 20:12:39.030080
ORD_0111,seasonal_holiday_9_2,9,2,seasonal,holiday,2,1,2025-07-09 02:54:39.030106
ORD_0111,home_furniture_13_3,13,3,home,furniture,2,1,2025-07-09 18:11:39.030127
ORD_0111,seasonal_outdoor_6_4,6,4,seasonal,outdoor,3,3,2025-07-09 11:25:39.030147
ORD_0111,home_decor_12_5,12,5,home,decor,1,1,2025-07-09 03:09:39.030167
ORD_0112,apparel_men_2_3,2,3,apparel,men,3,3,2025-07-09 20:54:39.030299
ORD_0112,apparel_women_3_4,3,4,apparel,women,3,3,2025-07-09 14:18:39.030330
ORD_0113,seasonal_holiday_7_2,7,2,seasonal,holiday,3,1,2025-07-09 20:58:39.030451
ORD_0114,apparel_men_1_4,1,4,apparel,men,2,1,2025-07-09 10:15:39.030603
ORD_0114,apparel_kids_1_2,1,2,apparel,kids,3,3,2025-07-09 11:23:39.030647
ORD_0114,home_furniture_14_2,14,2,home,furniture,1,1,2025-07-09 15:50:39.030670
ORD_0115,essentials_health_9_9,9,9,essentials,health,1,1,2025-07-09 04:46:39.030817
ORD_0116,home_kitchen_13_5,13,5,home,kitchen,2,1,2025-07-09 04:22:39.030946
ORD_0116,seasonal_garden_6_1,6,1,seasonal,garden,2,3,2025-07-09 22:04:39.030972
ORD_0116,home_furniture_14_4,14,4,home,furniture,1,3,2025-07-09 02:58:39.030991
ORD_0116,apparel_men_2_4,2,4,apparel,men,3,1,2025-07-09 14:49:39.031010
ORD_0117,essentials_cleaning_9_6,9,6,essentials,cleaning,1,1,2025-07-09 03:50:39.031138
ORD_0117,home_kitchen_14_5,14,5,home,kitchen,3,3,2025-07-09 12:43:39.031168
ORD_0118,home_kitchen_14_3,14,3,home,kitchen,1,2,2025-07-09 23:50:39.031371
ORD_0118,seasonal_garden_8_3,8,3,seasonal,garden,2,2,2025-07-09 19:05:39.031433
ORD_0118,apparel_accessories_4_1,4,1,apparel,accessories,2,3,2025-07-09 05:59:39.031485
ORD_0118,apparel_men_4_5,4,5,apparel,men,3,1,2025-07-09 08:20:39.031665
ORD_0119,home_kitchen_14_3,14,3,home,kitchen,1,3,2025-07-09 03:11:39.031857
ORD_0119,home_decor_13_2,13,2,home,decor,1,2,2025-07-09 22:22:39.031898
ORD_0120,seasonal_outdoor_8_2,8,2,seasonal,outdoor,2,3,2025-07-09 22:36:39.032053
