order_id,item_id,shelf_location_x,shelf_location_y,zone,item_type,priority,quantity,order_timestamp
ORD_0092,fashion_watches_3_7,3,7,fashion,watches,1,1,2025-07-09 11:28:38.983100
ORD_0092,books_textbooks_4_1,4,1,books,textbooks,2,2,2025-07-09 11:56:38.983113
ORD_0092,books_textbooks_1_1,1,1,books,textbooks,3,3,2025-07-10 00:16:38.983124
ORD_0093,electronics_accessories_16_1,16,1,electronics,accessories,2,1,2025-07-09 23:53:38.983189
ORD_0093,books_fiction_6_1,6,1,books,fiction,2,1,2025-07-09 21:34:38.983201
ORD_0093,home_bathroom_15_8,15,8,home,bathroom,3,2,2025-07-10 02:17:38.983212
ORD_0093,home_kitchen_11_6,11,6,home,kitchen,1,1,2025-07-09 12:14:38.983224
ORD_0094,books_textbooks_4_4,4,4,books,textbooks,3,2,2025-07-09 10:16:38.983300
ORD_0094,home_kitchen_16_7,16,7,home,kitchen,1,1,2025-07-09 12:42:38.983316
ORD_0094,electronics_computers_11_3,11,3,electronics,computers,1,2,2025-07-09 05:05:38.983328
ORD_0094,books_textbooks_5_1,5,1,books,textbooks,1,1,2025-07-09 05:41:38.983339
ORD_0095,books_fiction_2_2,2,2,books,fiction,3,1,2025-07-09 10:08:38.983407
ORD_0095,books_non_fiction_3_1,3,1,books,non_fiction,1,2,2025-07-09 08:41:38.983419
ORD_0095,home_kitchen_15_8,15,8,home,kitchen,2,2,2025-07-09 22:51:38.983431
ORD_0095,fashion_jewelry_6_7,6,7,fashion,jewelry,3,2,2025-07-10 00:52:38.983442
ORD_0095,home_bedroom_11_6,11,6,home,bedroom,2,1,2025-07-09 18:04:38.983453
ORD_0096,books_fiction_6_4,6,4,books,fiction,1,1,2025-07-09 15:59:38.983518
ORD_0096,fashion_jewelry_4_9,4,9,fashion,jewelry,2,1,2025-07-09 21:39:38.983777
ORD_0096,home_bathroom_12_8,12,8,home,bathroom,1,3,2025-07-09 13:11:38.983886
ORD_0097,electronics_accessories_13_4,13,4,electronics,accessories,2,3,2025-07-09 10:42:38.984000
ORD_0097,home_kitchen_11_6,11,6,home,kitchen,1,1,2025-07-09 09:37:38.984020
ORD_0097,home_kitchen_13_6,13,6,home,kitchen,1,2,2025-07-09 11:24:38.984031
ORD_0097,home_bedroom_14_8,14,8,home,bedroom,1,1,2025-07-09 23:19:38.984043
ORD_0098,electronics_gaming_11_4,11,4,electronics,gaming,3,2,2025-07-09 02:38:38.984113
ORD_0098,home_bathroom_15_7,15,7,home,bathroom,3,3,2025-07-09 17:32:38.984126
ORD_0099,fashion_watches_2_7,2,7,fashion,watches,1,1,2025-07-10 01:11:38.984193
ORD_0099,fashion_watches_4_7,4,7,fashion,watches,2,2,2025-07-09 19:01:38.984206
ORD_0100,electronics_computers_12_2,12,2,electronics,computers,3,3,2025-07-09 22:15:38.984271
ORD_0101,books_non_fiction_3_1,3,1,books,non_fiction,1,1,2025-07-09 05:02:38.984338
ORD_0102,home_bedroom_15_6,15,6,home,bedroom,1,2,2025-07-09 21:45:38.984404
ORD_0102,fashion_watches_4_9,4,9,fashion,watches,3,1,2025-07-09 13:57:38.984417
ORD_0103,fashion_clothing_6_7,6,7,fashion,clothing,2,2,2025-07-09 14:54:38.984481
ORD_0103,books_non_fiction_6_3,6,3,books,non_fiction,2,3,2025-07-09 15:46:38.984493
ORD_0103,home_bathroom_12_8,12,8,home,bathroom,1,3,2025-07-09 23:00:38.984505
ORD_0103,home_kitchen_15_7,15,7,home,kitchen,3,3,2025-07-09 10:47:38.984516
ORD_0104,fashion_watches_2_8,2,8,fashion,watches,2,3,2025-07-09 09:41:38.984581
ORD_0104,home_bathroom_13_9,13,9,home,bathroom,1,1,2025-07-09 09:03:38.984593
ORD_0104,fashion_jewelry_4_7,4,7,fashion,jewelry,2,1,2025-07-09 07:51:38.984604
ORD_0104,fashion_watches_3_6,3,6,fashion,watches,1,3,2025-07-09 08:39:38.984615
ORD_0104,fashion_clothing_6_7,6,7,fashion,clothing,2,2,2025-07-09 04:58:38.984626
ORD_0105,fashion_clothing_4_9,4,9,fashion,clothing,1,3,2025-07-09 22:35:38.984691
ORD_0105,books_fiction_1_1,1,1,books,fiction,2,2,2025-07-09 21:39:38.984703
ORD_0105,books_fiction_5_2,5,2,books,fiction,2,2,2025-07-09 09:45:38.984714
ORD_0106,home_kitchen_14_7,14,7,home,kitchen,2,3,2025-07-09 05:51:38.984778
ORD_0106,fashion_jewelry_1_7,1,7,fashion,jewelry,2,2,2025-07-10 00:05:38.984790
ORD_0106,books_fiction_5_1,5,1,books,fiction,2,2,2025-07-09 13:53:38.984802
ORD_0106,books_textbooks_6_1,6,1,books,textbooks,2,2,2025-07-09 14:59:38.984813
ORD_0107,home_bathroom_12_7,12,7,home,bathroom,3,3,2025-07-09 11:11:38.984877
ORD_0107,electronics_accessories_16_4,16,4,electronics,accessories,2,3,2025-07-10 00:50:38.984888
ORD_0107,books_non_fiction_4_2,4,2,books,non_fiction,3,3,2025-07-09 04:51:38.984899
ORD_0108,home_bedroom_14_8,14,8,home,bedroom,1,3,2025-07-09 05:43:38.984964
ORD_0108,home_bedroom_12_8,12,8,home,bedroom,2,2,2025-07-09 21:52:38.984978
ORD_0109,electronics_computers_11_1,11,1,electronics,computers,2,2,2025-07-09 12:05:38.985043
ORD_0110,home_bathroom_11_6,11,6,home,bathroom,1,3,2025-07-09 11:49:38.985108
ORD_0111,books_non_fiction_2_4,2,4,books,non_fiction,1,3,2025-07-09 14:40:38.985174
ORD_0111,home_bathroom_16_6,16,6,home,bathroom,3,2,2025-07-09 12:46:38.985186
ORD_0111,home_bathroom_13_6,13,6,home,bathroom,3,3,2025-07-09 10:33:38.985197
ORD_0111,electronics_computers_14_3,14,3,electronics,computers,1,3,2025-07-09 07:54:38.985208
ORD_0112,electronics_computers_14_3,14,3,electronics,computers,1,2,2025-07-09 20:47:38.985288
ORD_0112,home_bedroom_12_7,12,7,home,bedroom,3,3,2025-07-09 04:58:38.985305
ORD_0112,electronics_accessories_13_3,13,3,electronics,accessories,1,3,2025-07-10 01:43:38.985317
ORD_0113,home_bathroom_16_6,16,6,home,bathroom,3,3,2025-07-09 04:26:38.985386
ORD_0114,books_textbooks_1_4,1,4,books,textbooks,3,3,2025-07-09 06:37:38.985452
ORD_0114,electronics_computers_14_3,14,3,electronics,computers,1,1,2025-07-09 16:23:38.985464
ORD_0114,books_non_fiction_2_3,2,3,books,non_fiction,2,3,2025-07-09 17:54:38.985475
ORD_0114,electronics_computers_14_4,14,4,electronics,computers,3,2,2025-07-09 13:13:38.985486
ORD_0115,home_bedroom_13_9,13,9,home,bedroom,1,1,2025-07-09 11:44:38.985551
ORD_0115,home_kitchen_11_9,11,9,home,kitchen,3,1,2025-07-10 02:10:38.985563
ORD_0115,fashion_clothing_6_6,6,6,fashion,clothing,2,3,2025-07-09 22:12:38.985575
ORD_0115,home_kitchen_13_7,13,7,home,kitchen,1,1,2025-07-09 10:29:38.985586
ORD_0115,fashion_jewelry_4_9,4,9,fashion,jewelry,2,1,2025-07-09 11:30:38.985597
ORD_0116,electronics_computers_15_1,15,1,electronics,computers,2,3,2025-07-09 18:23:38.985662
ORD_0116,fashion_jewelry_3_9,3,9,fashion,jewelry,3,2,2025-07-09 06:29:38.985674
ORD_0116,books_fiction_2_1,2,1,books,fiction,2,3,2025-07-09 18:31:38.985685
ORD_0116,electronics_gaming_13_3,13,3,electronics,gaming,3,3,2025-07-09 11:05:38.985697
ORD_0117,fashion_jewelry_4_7,4,7,fashion,jewelry,2,3,2025-07-09 23:32:38.985762
ORD_0118,fashion_clothing_5_8,5,8,fashion,clothing,3,3,2025-07-09 05:09:38.985828
ORD_0119,electronics_gaming_14_4,14,4,electronics,gaming,2,3,2025-07-09 17:22:38.985893
ORD_0119,electronics_accessories_12_2,12,2,electronics,accessories,3,1,2025-07-09 22:25:38.985906
ORD_0120,books_fiction_5_3,5,3,books,fiction,2,3,2025-07-09 22:17:38.985971
ORD_0120,fashion_watches_2_8,2,8,fashion,watches,2,1,2025-07-10 00:01:38.985983
ORD_0120,fashion_watches_6_9,6,9,fashion,watches,3,3,2025-07-09 05:51:38.985994
ORD_0120,electronics_gaming_15_3,15,3,electronics,gaming,1,3,2025-07-09 16:17:38.986005
ORD_0120,home_kitchen_13_9,13,9,home,kitchen,3,3,2025-07-09 21:48:38.986019
ORD_0121,electronics_gaming_15_2,15,2,electronics,gaming,3,1,2025-07-09 07:52:38.986084
ORD_0121,electronics_gaming_13_3,13,3,electronics,gaming,3,3,2025-07-09 10:47:38.986096
ORD_0121,electronics_accessories_15_2,15,2,electronics,accessories,2,3,2025-07-09 10:33:38.986108
ORD_0121,electronics_gaming_14_4,14,4,electronics,gaming,2,3,2025-07-09 09:35:38.986118
ORD_0121,books_fiction_2_2,2,2,books,fiction,3,3,2025-07-10 02:13:38.986130
ORD_0122,home_kitchen_14_6,14,6,home,kitchen,2,2,2025-07-09 23:35:38.986197
ORD_0122,home_bedroom_15_8,15,8,home,bedroom,2,1,2025-07-09 19:26:38.986211
ORD_0122,home_bedroom_13_9,13,9,home,bedroom,1,1,2025-07-09 04:23:38.986223
ORD_0123,books_fiction_6_1,6,1,books,fiction,2,3,2025-07-09 18:18:38.986290
ORD_0123,fashion_clothing_5_8,5,8,fashion,clothing,3,1,2025-07-09 03:34:38.986440
ORD_0123,fashion_clothing_1_8,1,8,fashion,clothing,1,2,2025-07-09 22:56:38.986504
ORD_0123,home_bathroom_12_9,12,9,home,bathroom,1,3,2025-07-09 20:13:38.986523
ORD_0124,home_bathroom_16_6,16,6,home,bathroom,3,1,2025-07-10 01:18:38.986622
ORD_0124,books_fiction_5_2,5,2,books,fiction,2,1,2025-07-09 17:08:38.986636
ORD_0124,home_bathroom_16_8,16,8,home,bathroom,1,1,2025-07-09 16:37:38.986648
ORD_0125,home_bedroom_16_9,16,9,home,bedroom,2,2,2025-07-10 02:08:38.986718
ORD_0126,home_kitchen_11_8,11,8,home,kitchen,1,3,2025-07-09 22:20:38.986785
ORD_0126,electronics_computers_15_1,15,1,electronics,computers,2,3,2025-07-10 01:33:38.986797
ORD_0126,books_fiction_5_1,5,1,books,fiction,2,1,2025-07-09 17:09:38.986808
ORD_0127,home_bedroom_13_9,13,9,home,bedroom,1,3,2025-07-09 05:45:38.986874
ORD_0127,books_non_fiction_4_1,4,1,books,non_fiction,2,2,2025-07-09 05:26:38.986886
ORD_0127,fashion_jewelry_5_6,5,6,fashion,jewelry,3,3,2025-07-09 03:54:38.986897
ORD_0128,fashion_clothing_4_9,4,9,fashion,clothing,1,3,2025-07-09 23:32:38.986962
ORD_0128,home_kitchen_14_6,14,6,home,kitchen,2,3,2025-07-09 04:04:38.986974
ORD_0128,books_non_fiction_3_3,3,3,books,non_fiction,1,1,2025-07-09 16:21:38.986989
ORD_0129,electronics_gaming_11_3,11,3,electronics,gaming,1,3,2025-07-09 18:20:38.987054
ORD_0130,electronics_gaming_15_3,15,3,electronics,gaming,1,2,2025-07-09 06:14:38.987119
ORD_0130,books_textbooks_1_1,1,1,books,textbooks,3,1,2025-07-09 04:38:38.987131
ORD_0130,home_kitchen_15_7,15,7,home,kitchen,3,2,2025-07-09 16:59:38.987142
ORD_0131,fashion_clothing_6_7,6,7,fashion,clothing,2,3,2025-07-09 23:47:38.987207
ORD_0131,electronics_computers_16_1,16,1,electronics,computers,2,3,2025-07-09 11:42:38.987219
ORD_0132,electronics_computers_14_3,14,3,electronics,computers,1,3,2025-07-09 15:44:38.987307
ORD_0132,electronics_computers_11_3,11,3,electronics,computers,1,3,2025-07-09 05:54:38.987323
ORD_0133,books_non_fiction_6_4,6,4,books,non_fiction,2,1,2025-07-09 10:34:38.987390
ORD_0133,books_textbooks_1_4,1,4,books,textbooks,3,3,2025-07-09 04:32:38.987403
ORD_0133,home_kitchen_14_8,14,8,home,kitchen,3,3,2025-07-09 06:35:38.987414
ORD_0133,fashion_jewelry_1_7,1,7,fashion,jewelry,2,2,2025-07-09 08:26:38.987425
ORD_0134,electronics_computers_11_1,11,1,electronics,computers,2,3,2025-07-09 23:30:38.987490
ORD_0134,books_textbooks_1_3,1,3,books,textbooks,3,1,2025-07-09 14:20:38.987503
ORD_0135,electronics_gaming_16_3,16,3,electronics,gaming,3,3,2025-07-10 00:48:38.987569
ORD_0135,home_bathroom_14_7,14,7,home,bathroom,1,3,2025-07-09 08:39:38.987581
ORD_0135,books_non_fiction_1_2,1,2,books,non_fiction,2,2,2025-07-09 19:41:38.987594
ORD_0135,fashion_clothing_3_7,3,7,fashion,clothing,3,1,2025-07-09 23:43:38.987606
ORD_0135,books_textbooks_2_2,2,2,books,textbooks,1,2,2025-07-09 22:53:38.987617
ORD_0136,home_kitchen_16_7,16,7,home,kitchen,1,3,2025-07-09 22:32:38.987684
ORD_0136,books_fiction_4_1,4,1,books,fiction,2,2,2025-07-09 08:38:38.987696
ORD_0136,books_fiction_1_3,1,3,books,fiction,3,3,2025-07-09 16:34:38.987707
ORD_0136,home_bedroom_12_6,12,6,home,bedroom,1,1,2025-07-09 04:51:38.987719
ORD_0137,electronics_gaming_11_2,11,2,electronics,gaming,3,2,2025-07-09 14:45:38.987784
ORD_0137,fashion_watches_2_7,2,7,fashion,watches,1,3,2025-07-09 02:58:38.987796
ORD_0137,electronics_computers_13_1,13,1,electronics,computers,3,1,2025-07-09 11:15:38.987807
ORD_0138,home_bedroom_15_8,15,8,home,bedroom,2,3,2025-07-09 12:50:38.987872
ORD_0138,electronics_computers_16_1,16,1,electronics,computers,2,3,2025-07-09 20:04:38.987884
ORD_0138,books_fiction_2_3,2,3,books,fiction,3,1,2025-07-09 17:55:38.987895
ORD_0138,home_bathroom_14_6,14,6,home,bathroom,2,3,2025-07-09 02:55:38.987907
ORD_0139,fashion_jewelry_3_9,3,9,fashion,jewelry,3,1,2025-07-09 21:29:38.987972
ORD_0139,electronics_accessories_15_2,15,2,electronics,accessories,2,3,2025-07-09 23:05:38.987985
ORD_0139,books_textbooks_2_3,2,3,books,textbooks,2,1,2025-07-09 22:08:38.987997
ORD_0139,home_bathroom_12_6,12,6,home,bathroom,1,3,2025-07-09 16:44:38.988008
ORD_0139,books_non_fiction_2_3,2,3,books,non_fiction,2,2,2025-07-09 07:27:38.988019
ORD_0140,fashion_watches_6_8,6,8,fashion,watches,1,2,2025-07-09 06:37:38.988083
ORD_0141,electronics_gaming_16_1,16,1,electronics,gaming,2,2,2025-07-09 16:35:38.988149
ORD_0141,fashion_jewelry_2_6,2,6,fashion,jewelry,3,1,2025-07-09 18:40:38.988160
ORD_0141,books_non_fiction_3_1,3,1,books,non_fiction,1,2,2025-07-09 04:18:38.988174
ORD_0142,electronics_accessories_14_2,14,2,electronics,accessories,1,2,2025-07-09 13:14:38.988240
ORD_0142,books_textbooks_2_1,2,1,books,textbooks,2,2,2025-07-09 20:29:38.988251
ORD_0142,home_bedroom_12_8,12,8,home,bedroom,2,3,2025-07-10 02:09:38.988262
ORD_0142,home_kitchen_11_7,11,7,home,kitchen,3,3,2025-07-09 10:27:38.988274
ORD_0142,fashion_jewelry_3_8,3,8,fashion,jewelry,3,2,2025-07-09 21:26:38.988285
ORD_0143,electronics_gaming_14_4,14,4,electronics,gaming,2,2,2025-07-10 02:00:38.988350
ORD_0143,fashion_clothing_2_8,2,8,fashion,clothing,2,1,2025-07-09 18:48:38.988362
ORD_0143,electronics_gaming_16_4,16,4,electronics,gaming,2,1,2025-07-09 08:38:38.988373
ORD_0143,electronics_computers_14_1,14,1,electronics,computers,3,3,2025-07-09 15:07:38.988384
ORD_0143,electronics_accessories_13_1,13,1,electronics,accessories,1,2,2025-07-09 15:50:38.988396
ORD_0144,home_bathroom_13_9,13,9,home,bathroom,1,3,2025-07-09 19:59:38.988461
ORD_0144,home_bathroom_11_7,11,7,home,bathroom,3,1,2025-07-10 01:13:38.988473
ORD_0145,fashion_clothing_2_8,2,8,fashion,clothing,2,3,2025-07-10 02:24:38.988561
ORD_0145,home_bedroom_12_9,12,9,home,bedroom,2,1,2025-07-09 12:56:38.988578
ORD_0145,fashion_clothing_3_8,3,8,fashion,clothing,1,1,2025-07-10 01:46:38.988589
ORD_0145,books_fiction_1_3,1,3,books,fiction,3,2,2025-07-09 12:44:38.988600
ORD_0145,electronics_gaming_12_4,12,4,electronics,gaming,3,1,2025-07-09 23:00:38.988612
ORD_0146,electronics_accessories_15_1,15,1,electronics,accessories,1,3,2025-07-09 23:50:38.988679
ORD_0146,electronics_accessories_16_2,16,2,electronics,accessories,1,3,2025-07-09 08:46:38.988691
ORD_0146,electronics_gaming_15_1,15,1,electronics,gaming,1,1,2025-07-09 12:19:38.988704
ORD_0146,books_non_fiction_5_1,5,1,books,non_fiction,3,3,2025-07-09 10:05:38.988716
ORD_0147,fashion_clothing_4_9,4,9,fashion,clothing,1,2,2025-07-09 08:07:38.988782
ORD_0147,books_fiction_3_4,3,4,books,fiction,3,1,2025-07-09 11:54:38.988794
ORD_0148,home_bathroom_15_6,15,6,home,bathroom,3,3,2025-07-10 00:52:38.988861
ORD_0148,electronics_accessories_14_4,14,4,electronics,accessories,1,1,2025-07-09 13:44:38.988874
ORD_0148,home_bedroom_13_7,13,7,home,bedroom,2,1,2025-07-09 07:21:38.988885
ORD_0148,fashion_jewelry_3_8,3,8,fashion,jewelry,3,3,2025-07-09 20:41:38.988897
ORD_0149,books_textbooks_3_2,3,2,books,textbooks,3,2,2025-07-09 19:31:38.988962
ORD_0150,electronics_computers_12_3,12,3,electronics,computers,3,2,2025-07-09 04:38:38.989030
